league,lg,season,season_start_year,player_name,player_id,team,pos,g,mp_per_game,pts_per_game,ast_per_game,trb_per_game,orb_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,stl_per_game,blk_per_game,tov_per_game,pf_per_game,draft_year,draft_round,draft_pick,draft_team,college,rookie_season_start_year,career_year,GS
WNBA,WNBA,2014-15,2014,Crystal Langhorne,,SEA,F-C,34,28.9,12.9,1.0,7.4,1.7,5.3,9.3,0.571,0.1,0.1,0.667,5.2,9.2,0.571,2.2,3.4,0.658,0.6,0.4,2.0,2.2,,,,,,2008,7.0,34
WNBA,WNBA,2014-15,2014,Erlana Larkins,,IND,F,33,31.6,9.7,2.5,9.2,3.0,3.8,6.3,0.599,0.0,0.0,,3.8,6.3,0.599,2.2,3.1,0.716,1.9,0.8,2.2,3.2,,,,,,2008,7.0,33
WNBA,WNBA,2014-15,2014,Ivory Latta,,WAS,G,34,31.7,12.8,3.3,2.4,0.5,4.1,10.4,0.395,2.4,6.3,0.377,1.7,4.1,0.424,2.2,2.6,0.833,0.7,0.0,1.9,1.6,,,,,,2007,8.0,33
WNBA,WNBA,2014-15,2014,Jantel Lavender,,LAS,F,34,28.3,11.9,1.5,6.3,1.9,5.1,9.7,0.527,0.0,0.1,0.2,5.1,9.6,0.532,1.6,2.0,0.794,0.5,0.8,1.9,1.9,,,,,,2011,4.0,27
WNBA,WNBA,2014-15,2014,Kara Lawson,,WAS,G,28,21.8,7.0,2.5,2.9,0.4,2.5,6.5,0.379,1.0,3.1,0.337,1.4,3.4,0.417,1.0,1.1,0.935,0.3,0.0,1.3,1.1,,,,,,2003,12.0,4
WNBA,WNBA,2014-15,2014,Tricia Liston,,MIN,F,25,7.2,2.2,0.3,1.1,0.1,0.7,1.8,0.4,0.6,1.2,0.467,0.2,0.6,0.267,0.2,0.2,0.667,0.0,0.1,0.1,0.5,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Camille Smith,,SEA,F,33,30.8,12.9,1.6,4.3,1.2,4.4,9.9,0.448,0.8,2.4,0.338,3.6,7.5,0.484,3.2,4.0,0.797,1.0,0.4,2.4,2.5,,,,,,2007,8.0,33
WNBA,WNBA,2014-15,2014,Maggie Lucas,,IND,G,30,10.3,3.7,0.7,0.9,0.1,1.1,3.4,0.333,0.7,2.2,0.308,0.5,1.2,0.378,0.7,0.8,0.957,0.3,0.2,0.4,1.2,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Sancho Lyttle,,ATL,F,34,31.3,12.2,2.4,9.0,2.5,5.3,11.5,0.459,0.1,0.3,0.273,5.2,11.1,0.464,1.6,2.4,0.663,2.2,0.6,1.4,2.7,,,,,,2005,10.0,34
WNBA,WNBA,2014-15,2014,Kayla McBride,,SAS,G,34,26.0,13.0,1.7,2.3,0.6,4.5,11.1,0.406,1.7,4.2,0.396,2.9,6.9,0.413,2.3,2.7,0.846,1.0,0.1,1.2,1.1,,,,,,2014,1.0,34
WNBA,WNBA,2014-15,2014,Janel McCarville,,MIN,F-C,34,27.1,7.9,3.1,4.8,1.1,3.1,6.9,0.457,0.2,0.7,0.333,2.9,6.2,0.471,1.4,1.9,0.738,1.2,0.9,1.7,2.3,,,,,,2005,10.0,34
WNBA,WNBA,2014-15,2014,Angel McCoughtry,,ATL,F-G,31,31.4,18.5,3.6,5.2,1.7,6.6,15.8,0.42,1.0,3.4,0.295,5.6,12.5,0.453,4.2,5.2,0.809,2.4,0.4,3.7,3.0,,,,,,2009,6.0,29
WNBA,WNBA,2014-15,2014,Danielle McCray,,CON,F,18,11.6,1.9,0.8,1.4,0.5,0.7,3.1,0.232,0.1,0.3,0.333,0.6,2.8,0.22,0.4,0.8,0.5,0.6,0.1,1.4,1.0,,,,,,2011,4.0,2
WNBA,WNBA,2014-15,2014,Nadirah McKenith,,MIN,G,6,4.0,0.7,0.2,0.7,0.0,0.2,0.7,0.25,0.0,0.0,,0.2,0.7,0.25,0.3,0.3,1.0,0.2,0.0,0.2,0.3,,,,,,2013,2.0,0
WNBA,WNBA,2014-15,2014,Shanece McKinney,,NYL,C-F,24,6.8,1.8,0.3,1.4,0.8,0.7,1.6,0.421,0.0,0.0,,0.7,1.6,0.421,0.5,1.0,0.5,0.1,0.2,0.3,0.9,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Emma Meesseman,,WAS,F,34,27.4,10.1,2.5,6.4,2.4,4.3,8.3,0.52,0.0,0.1,0.0,4.3,8.2,0.523,1.5,1.6,0.909,1.4,1.0,1.8,2.5,,,,,,2013,2.0,34
WNBA,WNBA,2014-15,2014,Jelena Milovanovic,,WAS,F-C,16,11.3,4.4,0.6,1.5,0.5,1.6,4.0,0.391,0.3,1.4,0.217,1.3,2.6,0.488,0.9,1.1,0.882,0.3,0.1,1.1,0.9,,,,,,2014,1.0,2
WNBA,WNBA,2014-15,2014,Alex Montgomery,,NYL,G-F,34,21.9,5.3,1.0,3.9,1.0,2.1,5.0,0.409,0.8,1.9,0.431,1.2,3.1,0.396,0.3,0.5,0.688,0.7,0.2,1.1,2.6,,,,,,2011,4.0,20
WNBA,WNBA,2014-15,2014,Renee Montgomery,,CON,G,33,16.2,6.7,2.4,0.8,0.2,2.4,6.3,0.373,1.1,3.2,0.33,1.3,3.1,0.417,0.9,1.2,0.775,0.6,0.1,1.3,1.2,,,,,,2009,6.0,0
WNBA,WNBA,2014-15,2014,Lindsey Moore,,MIN,G,12,8.5,1.1,1.2,0.8,0.0,0.3,1.3,0.2,0.3,0.8,0.333,0.0,0.5,0.0,0.3,0.5,0.667,0.3,0.0,0.3,0.8,,,,,,2013,2.0,0
WNBA,WNBA,2014-15,2014,Maya Moore*,,MIN,F,34,34.7,23.9,3.4,8.1,2.1,8.7,18.0,0.481,1.8,5.4,0.335,6.9,12.6,0.544,4.7,5.3,0.884,1.9,0.8,2.4,2.6,,,,,,2011,4.0,34
WNBA,WNBA,2014-15,2014,Darxia Morris,,LAS,G,4,7.8,1.5,0.8,0.8,0.5,0.8,3.3,0.231,0.0,1.3,0.0,0.8,2.0,0.375,0.0,0.0,,0.5,0.0,0.5,1.3,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Shay Murphy,,PHO,G,27,12.1,3.9,1.1,1.7,0.6,1.4,3.4,0.424,0.4,1.1,0.323,1.1,2.3,0.475,0.7,0.9,0.75,0.7,0.1,0.3,1.1,,,,,,2007,8.0,1
WNBA,WNBA,2014-15,2014,Astou Ndour-Fall,,SAS,C-F,8,4.4,2.1,0.0,1.1,0.5,1.0,2.4,0.421,0.1,0.4,0.333,0.9,2.0,0.438,0.0,0.0,,0.0,0.3,0.4,0.5,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Chiney Ogwumike,,CON,F-C,31,29.7,15.5,0.6,8.5,3.9,6.3,11.8,0.537,0.0,0.0,,6.3,11.8,0.537,2.8,4.1,0.693,1.2,1.2,1.9,3.6,,,,,,2014,1.0,31
WNBA,WNBA,2014-15,2014,Nneka Ogwumike,,LAS,F,33,27.6,15.8,1.5,7.1,2.0,6.2,11.9,0.52,0.1,0.3,0.3,6.1,11.6,0.526,3.3,3.8,0.873,1.8,0.5,2.1,2.8,,,,,,2012,3.0,33
WNBA,WNBA,2014-15,2014,Jenna O'Hea,,SEA,F,29,13.4,4.8,1.0,1.3,0.5,1.8,4.0,0.436,1.0,2.5,0.403,0.8,1.6,0.489,0.3,0.3,0.9,0.4,0.3,0.8,1.7,,,,,,2011,4.0,0
WNBA,WNBA,2014-15,2014,Inga Orekhova,,ATL,G,2,6.5,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Courtney Paris,,TUL,C,34,27.6,9.2,1.1,10.2,4.0,4.1,7.1,0.574,0.0,0.0,,4.1,7.1,0.574,1.0,2.1,0.493,0.8,1.1,1.1,3.4,,,,,,2009,6.0,34
WNBA,WNBA,2014-15,2014,Candace Parker,,LAS,F-C,30,33.2,19.4,4.3,7.1,1.0,7.2,15.4,0.469,0.6,2.1,0.306,6.6,13.3,0.494,4.4,5.2,0.846,1.8,1.4,2.6,1.7,,,,,,2008,7.0,29
WNBA,WNBA,2014-15,2014,Kayla Pedersen,,CON,F,31,10.0,1.5,0.3,2.3,0.7,0.5,1.4,0.381,0.0,0.0,,0.5,1.4,0.381,0.4,0.7,0.619,0.2,0.1,0.5,1.1,,,,,,2011,4.0,1
WNBA,WNBA,2014-15,2014,Jia Perkins,,SAS,G,23,22.6,12.5,1.7,2.3,0.5,4.7,10.5,0.442,1.7,4.1,0.411,3.0,6.4,0.463,1.5,1.7,0.895,1.5,0.2,1.0,1.3,,,,,,2004,11.0,2
WNBA,WNBA,2014-15,2014,Devereaux Peters,,MIN,F,28,18.0,4.4,1.7,3.7,1.1,1.9,4.4,0.443,0.0,0.0,,1.9,4.4,0.443,0.5,0.7,0.737,0.8,1.0,1.1,2.5,,,,,,2012,3.0,0
WNBA,WNBA,2014-15,2014,Erin Phillips,,PHO,G,33,18.7,5.8,2.2,1.6,0.3,1.9,4.5,0.435,1.1,2.4,0.449,0.9,2.1,0.42,0.8,1.0,0.844,0.7,0.0,1.2,1.3,,,,,,2006,9.0,10
WNBA,WNBA,2014-15,2014,Plenette Pierson,,NYL,F,33,17.4,7.2,1.2,3.1,0.9,2.4,5.3,0.455,0.0,0.1,0.0,2.4,5.2,0.462,2.4,2.8,0.859,0.4,0.1,1.4,2.2,,,,,,2003,12.0,8
WNBA,WNBA,2014-15,2014,Theresa Plaisance,,TUL,F,19,4.7,0.6,0.3,0.8,0.3,0.2,1.1,0.15,0.1,0.3,0.4,0.1,0.8,0.067,0.2,0.2,1.0,0.2,0.3,0.2,1.2,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Cappie Pondexter,,NYL,G,34,30.9,13.2,3.9,3.4,0.6,4.7,12.2,0.388,0.7,2.4,0.277,4.1,9.8,0.416,3.0,3.9,0.769,1.0,0.1,2.6,1.2,,,,,,2006,9.0,34
WNBA,WNBA,2014-15,2014,Nicole Powell,,SEA,F,26,13.0,2.2,0.3,1.8,0.5,0.7,2.7,0.261,0.5,2.0,0.25,0.2,0.7,0.294,0.3,0.3,0.778,0.8,0.1,0.4,1.5,,,,,,2004,11.0,0
WNBA,WNBA,2014-15,2014,Samantha Prahalis,,LAS,G,2,10.5,2.0,0.0,1.5,0.0,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.0,0.0,,0.0,0.0,0.5,2.0,,,,,,2012,3.0,0
WNBA,WNBA,2014-15,2014,Armintie Herrington,,LAS,G,34,23.2,3.9,2.0,2.8,1.2,1.7,3.6,0.48,0.0,0.0,0.0,1.7,3.6,0.484,0.5,1.0,0.457,1.5,0.2,1.0,1.9,,,,,,2007,8.0,17
WNBA,WNBA,2014-15,2014,Epiphanny Prince,,CHI,G,26,32.3,15.0,3.8,3.0,0.6,4.7,12.3,0.383,1.2,3.8,0.327,3.5,8.6,0.408,4.3,5.0,0.876,1.9,0.4,1.8,2.4,,,,,,2010,5.0,24
WNBA,WNBA,2014-15,2014,Allie Quigley,,CHI,G,34,24.8,11.2,1.9,2.2,0.4,4.2,9.5,0.444,1.2,3.1,0.387,3.0,6.4,0.472,1.5,1.7,0.879,0.7,0.2,1.8,1.7,,,,,,2008,7.0,1
WNBA,WNBA,2014-15,2014,Noelle Quinn,,SEA,G,32,15.1,3.8,1.3,2.5,0.4,1.4,3.8,0.38,0.3,1.0,0.258,1.2,2.8,0.422,0.7,0.8,0.88,0.5,0.1,0.6,0.8,,,,,,2007,8.0,5
WNBA,WNBA,2014-15,2014,Angel Robinson,,SEA,F-C,25,7.2,2.2,0.3,1.4,0.4,0.9,1.6,0.575,0.0,0.0,,0.9,1.6,0.575,0.3,0.4,0.8,0.2,0.3,0.8,1.3,,,,,,2014,1.0,1
WNBA,WNBA,2014-15,2014,Danielle Robinson,,SAS,G,33,33.1,12.9,5.3,3.5,0.7,5.0,10.9,0.457,0.0,0.2,0.0,5.0,10.7,0.466,2.9,3.1,0.941,1.7,0.2,2.4,2.9,,,,,,2011,4.0,33
WNBA,WNBA,2014-15,2014,Sugar Rodgers,,NYL,G,34,16.6,6.0,1.3,2.1,0.4,2.1,6.0,0.353,0.7,2.4,0.289,1.4,3.6,0.397,1.1,1.4,0.735,0.7,0.3,1.0,1.5,,,,,,2013,2.0,0
WNBA,WNBA,2014-15,2014,Waltiea Rolle,,SEA,C,6,11.0,2.7,0.3,3.2,0.8,1.2,1.7,0.7,0.0,0.0,,1.2,1.7,0.7,0.3,0.3,1.0,0.3,0.0,0.3,0.8,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Tierra Ruffin-Pratt,,WAS,G,34,16.2,4.5,1.3,2.9,0.8,1.7,4.5,0.383,0.1,0.6,0.25,1.6,3.9,0.403,0.9,1.3,0.705,0.7,0.1,0.9,1.8,,,,,,2013,2.0,6
WNBA,WNBA,2014-15,2014,Shoni Schimmel,,ATL,G,34,21.3,8.3,3.6,2.2,0.5,3.1,8.2,0.374,1.6,4.6,0.342,1.5,3.6,0.415,0.6,0.7,0.84,0.8,0.1,2.4,1.1,,,,,,2014,1.0,2
WNBA,WNBA,2014-15,2014,Odyssey Sims,,TUL,G,34,34.4,16.7,4.2,2.8,0.8,5.9,14.6,0.406,1.4,4.0,0.346,4.5,10.6,0.429,3.5,4.2,0.839,1.3,0.3,2.1,2.6,,,,,,2014,1.0,31
WNBA,WNBA,2014-15,2014,Shekinna Stricklen,,SEA,F,33,17.5,7.2,0.7,2.1,0.3,2.6,6.1,0.43,1.4,3.7,0.385,1.2,2.4,0.5,0.6,0.8,0.731,0.6,0.1,0.8,2.0,,,,,,2012,3.0,10
WNBA,WNBA,2014-15,2014,Diana Taurasi,,PHO,G,33,30.8,16.2,5.6,3.8,0.3,5.2,11.4,0.454,1.9,5.2,0.365,3.3,6.3,0.527,4.0,4.6,0.874,0.7,0.3,2.6,3.0,,,,,,2004,11.0,33
WNBA,WNBA,2014-15,2014,Asia Taylor,,MIN,F,22,7.9,2.7,0.5,1.4,0.5,1.0,1.8,0.525,0.0,0.0,,1.0,1.8,0.525,0.8,1.1,0.75,0.2,0.0,0.7,1.5,,,,,,2014,1.0,0
WNBA,WNBA,2014-15,2014,Penny Taylor,,PHO,F,33,23.4,10.5,3.1,3.1,0.4,3.5,7.2,0.479,0.9,2.5,0.357,2.5,4.7,0.545,2.7,3.2,0.848,1.2,0.5,1.7,1.6,,,,,,2001,14.0,24
WNBA,WNBA,2014-15,2014,Alyssa Thomas,,CON,F,34,27.3,10.1,1.5,5.1,1.9,3.7,8.6,0.436,0.1,0.2,0.333,3.7,8.4,0.439,2.6,3.4,0.757,1.0,0.2,1.7,2.1,,,,,,2014,1.0,28
WNBA,WNBA,2014-15,2014,Jasmine Thomas,,ATL,G,34,17.5,4.8,1.6,2.1,0.5,1.8,5.6,0.323,0.4,1.4,0.255,1.4,4.2,0.345,0.9,1.2,0.714,0.5,0.1,1.1,1.4,,,,,,2011,4.0,23
WNBA,WNBA,2014-15,2014,Krystal Thomas,,IND,C,21,8.4,2.0,0.4,2.2,0.7,0.9,1.6,0.545,0.0,0.0,,0.9,1.6,0.545,0.3,0.7,0.429,0.2,0.7,0.6,1.4,,,,,,2011,4.0,3
WNBA,WNBA,2014-15,2014,Amanda Thompson,,ATL,F,21,8.3,1.7,0.5,2.1,1.0,0.6,1.7,0.361,0.0,0.0,,0.6,1.7,0.361,0.5,0.6,0.833,0.2,0.5,0.6,1.2,,,,,,2010,5.0,0
WNBA,WNBA,2014-15,2014,Kristi Toliver,,LAS,G,27,28.5,11.8,4.1,2.1,0.3,4.3,9.6,0.442,1.7,4.3,0.393,2.6,5.3,0.483,1.6,1.9,0.843,1.1,0.0,1.7,2.4,,,,,,2009,6.0,21
WNBA,WNBA,2014-15,2014,Courtney Vandersloot,,CHI,G,18,25.1,6.8,5.7,2.2,0.4,2.6,6.5,0.402,0.5,1.3,0.375,2.1,5.2,0.409,1.1,1.3,0.833,1.2,0.5,2.6,2.4,,,,,,2011,4.0,16
WNBA,WNBA,2014-15,2014,Kia Vaughn,,WAS,C,33,24.1,9.0,1.2,6.3,1.8,4.1,8.9,0.458,0.0,0.1,0.0,4.1,8.9,0.461,0.8,1.2,0.634,0.9,0.5,1.4,2.3,,,,,,2009,6.0,33
WNBA,WNBA,2014-15,2014,Avery Warley-Talbert,,NYL,C,28,15.8,4.2,0.1,3.8,1.6,1.6,3.4,0.489,0.0,0.0,,1.6,3.4,0.489,0.9,1.1,0.833,0.4,0.4,1.0,2.6,,,,,,2012,3.0,23
WNBA,WNBA,2014-15,2014,Lindsay Whalen*,,MIN,G,34,30.6,14.1,5.5,4.2,0.6,5.3,11.0,0.48,0.0,0.3,0.1,5.3,10.7,0.49,3.4,4.5,0.77,0.9,0.1,1.8,1.6,,,,,,2004,11.0,34
WNBA,WNBA,2014-15,2014,Tan White,,MIN,G,34,17.8,4.9,1.1,1.8,0.3,1.9,4.7,0.4,0.6,1.9,0.333,1.2,2.8,0.447,0.5,0.7,0.739,0.9,0.1,0.9,2.0,,,,,,2005,10.0,1
WNBA,WNBA,2014-15,2014,Davellyn Whyte,,SAS,G,2,5.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,,0.5,0.0,0.5,1.5,,,,,,2013,2.0,0
WNBA,WNBA,2014-15,2014,Candice Wiggins,,LAS,G,17,13.9,1.6,0.9,1.2,0.5,0.5,2.8,0.188,0.4,1.4,0.25,0.2,1.4,0.125,0.2,0.3,0.8,0.7,0.2,0.6,1.8,,,,,,2008,7.0,0
WNBA,WNBA,2014-15,2014,Riquna Williams,,TUL,G,11,15.8,6.9,1.2,1.8,0.5,2.5,6.3,0.406,0.5,2.5,0.222,2.0,3.8,0.524,1.3,1.4,0.933,1.4,0.2,1.4,1.5,,,,,,2012,3.0,2
WNBA,WNBA,2014-15,2014,Monica Wright,,MIN,G,24,18.4,5.8,2.1,2.2,0.3,2.2,5.2,0.419,0.2,0.8,0.278,2.0,4.4,0.443,1.3,1.8,0.738,0.7,0.3,1.5,2.1,,,,,,2010,5.0,9
WNBA,WNBA,2014-15,2014,Tanisha Wright,,SEA,G,29,25.5,8.0,3.6,2.3,0.5,2.8,6.6,0.417,0.2,0.6,0.278,2.6,6.0,0.431,2.3,2.9,0.795,0.9,0.1,2.1,2.6,,,,,,2005,10.0,29
WNBA,WNBA,2014-15,2014,Sophia Young-Malcolm,,SAS,F,34,24.2,8.2,1.5,4.6,1.8,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.1,0.477,1.4,2.1,0.658,1.1,0.2,0.8,1.6,,,,,,2006,9.0,20
WNBA,WNBA,2014-15,2014,Tamera Young,,CHI,F,34,27.6,6.7,1.2,5.1,1.1,2.9,6.6,0.438,0.0,0.0,,2.9,6.6,0.438,0.9,1.6,0.556,0.7,0.1,0.8,2.6,,,,,,2008,7.0,33
WNBA,WNBA,2014-15,2014,Toni Young,,NYL,F,8,4.8,1.1,0.1,0.8,0.1,0.4,1.3,0.3,0.0,0.0,,0.4,1.3,0.3,0.4,0.6,0.6,0.1,0.3,0.0,0.8,,,,,,2013,2.0,0
WNBA,WNBA,2014-15,2014,Shavonte Zellous,,IND,G,34,27.4,11.0,2.1,2.8,0.6,3.9,9.4,0.411,0.7,2.4,0.305,3.1,7.0,0.447,2.6,3.3,0.784,0.7,0.5,1.6,2.9,,,,,,2009,6.0,33
WNBA,WNBA,2014-15,2014,Swin Cash*,,TOT,F,32,12.2,2.9,1.0,1.9,0.4,1.0,3.4,0.306,0.0,0.6,0.053,1.0,2.8,0.36,0.8,1.2,0.667,0.4,0.2,1.1,1.3,,,,,,2002,13.0,5
WNBA,WNBA,2014-15,2014,DeLisha Milton-Jones,,TOT,F,21,16.3,5.6,1.0,2.3,0.5,2.3,5.8,0.397,0.1,0.6,0.25,2.1,5.2,0.413,0.9,1.2,0.76,0.4,0.4,1.1,2.0,,,,,,1999,16.0,2
WNBA,WNBA,2014-15,2014,Swin Cash*,,ATL,F,17,8.8,1.5,0.7,0.9,0.1,0.6,2.5,0.233,0.0,0.5,0.0,0.6,2.0,0.294,0.4,0.9,0.4,0.4,0.2,0.8,1.2,,,,,,2002,13.0,1
WNBA,WNBA,2014-15,2014,DeLisha Milton-Jones,,NYL,F,19,16.8,5.7,1.1,2.5,0.6,2.4,6.0,0.404,0.1,0.5,0.2,2.3,5.5,0.423,0.8,1.1,0.714,0.4,0.3,1.1,2.0,,,,,,1999,16.0,2
WNBA,WNBA,2014-15,2014,Swin Cash*,,NYL,F,15,16.0,4.5,1.4,2.9,0.8,1.5,4.3,0.354,0.1,0.7,0.1,1.5,3.7,0.4,1.3,1.6,0.833,0.4,0.1,1.5,1.5,,,,,,2002,13.0,4
WNBA,WNBA,2014-15,2014,DeLisha Milton-Jones,,ATL,F,2,11.5,4.5,0.0,1.0,0.0,1.0,3.5,0.286,0.5,1.0,0.5,0.5,2.5,0.2,2.0,2.0,1.0,0.5,1.5,1.5,1.5,,,,,,1999,16.0,0
WNBA,WNBA,2015-16,2015,Farhiya Abdi,,LAS,F,18,13.2,3.8,0.5,1.7,0.3,1.6,4.4,0.354,0.5,1.8,0.273,1.1,2.6,0.413,0.2,0.4,0.571,0.4,0.1,0.7,1.7,,,,,,2013,3.0,5
WNBA,WNBA,2015-16,2015,Natalie Achonwa,,IND,F,28,17.3,8.0,0.6,3.5,1.4,3.1,5.7,0.55,0.0,0.0,,3.1,5.7,0.55,1.7,2.3,0.746,0.5,0.5,1.3,2.1,,,,,,2015,1.0,17
WNBA,WNBA,2015-16,2015,Danielle Adams,,SAS,F-C,30,16.1,7.4,0.5,3.3,1.1,2.6,6.4,0.414,0.7,2.3,0.324,1.9,4.1,0.463,1.4,1.7,0.827,0.5,0.3,1.2,1.5,,,,,,2011,5.0,2
WNBA,WNBA,2015-16,2015,Matee Ajavon,,ATL,G,33,17.6,5.9,2.4,2.5,0.6,2.0,4.9,0.405,0.1,0.5,0.167,1.9,4.4,0.434,1.8,2.2,0.822,1.4,0.2,1.8,2.4,,,,,,2008,8.0,11
WNBA,WNBA,2015-16,2015,Kayla Alexander,,SAS,C,29,12.3,3.3,0.2,3.3,1.0,1.3,3.1,0.416,0.0,0.0,,1.3,3.1,0.416,0.8,1.2,0.647,0.2,0.8,0.8,1.5,,,,,,2013,3.0,0
WNBA,WNBA,2015-16,2015,Rebecca Allen,,NYL,F-G,2,17.0,3.0,0.0,4.5,1.0,1.5,5.0,0.3,0.0,2.0,0.0,1.5,3.0,0.5,0.0,0.0,,1.5,1.0,1.5,0.5,,,,,,2015,1.0,0
WNBA,WNBA,2015-16,2015,Jayne Appel-Marinelli,,SAS,C,30,22.4,3.3,1.4,6.2,1.3,1.3,3.4,0.382,0.0,0.1,0.0,1.3,3.3,0.398,0.7,1.1,0.647,0.8,1.3,1.3,2.5,,,,,,2010,6.0,28
WNBA,WNBA,2015-16,2015,Seimone Augustus*,,MIN,G-F,16,30.1,13.8,2.4,2.9,0.6,6.0,13.6,0.44,0.2,1.4,0.13,5.8,12.2,0.477,1.6,1.6,1.0,0.6,0.3,1.2,1.1,,,,,,2006,10.0,16
WNBA,WNBA,2015-16,2015,Valeriane Ayayi,,SAS,F,16,9.2,2.3,0.4,1.8,0.5,0.9,3.0,0.313,0.3,1.3,0.19,0.7,1.7,0.407,0.2,0.4,0.429,0.5,0.3,0.6,1.1,,,,,,2015,1.0,0
WNBA,WNBA,2015-16,2015,Mistie Bass,,PHO,F,33,13.9,4.1,0.7,3.0,1.2,1.7,3.3,0.514,0.0,0.0,0.0,1.7,3.3,0.519,0.7,1.3,0.545,0.8,0.7,0.6,1.6,,,,,,2006,10.0,7
WNBA,WNBA,2015-16,2015,Vicki Baugh,,TUL,F-C,34,15.7,5.4,0.6,4.1,1.4,2.0,4.3,0.473,0.0,0.0,0.0,2.0,4.3,0.476,1.3,1.8,0.738,0.5,0.4,1.3,2.0,,,,,,2014,2.0,6
WNBA,WNBA,2015-16,2015,Alana Beard,,LAS,G-F,15,24.3,7.3,2.5,2.9,0.2,3.3,6.7,0.49,0.1,0.7,0.182,3.1,5.9,0.528,0.6,0.7,0.9,1.1,0.5,1.3,2.1,,,,,,2004,12.0,11
WNBA,WNBA,2015-16,2015,Alex Bentley,,CON,G,25,30.0,14.7,2.0,2.0,0.0,5.7,13.9,0.409,1.6,4.6,0.336,4.1,9.2,0.446,1.8,2.1,0.83,2.0,0.2,1.2,2.6,,,,,,2013,3.0,25
WNBA,WNBA,2015-16,2015,Tiffany Bias,,PHO,G,15,6.3,1.9,0.7,0.1,0.0,0.7,1.9,0.345,0.3,0.8,0.333,0.4,1.1,0.353,0.3,0.4,0.667,0.1,0.0,0.4,0.7,,,,,,2014,2.0,0
WNBA,WNBA,2015-16,2015,Sue Bird*,,SEA,G,27,28.6,10.3,5.4,2.3,0.2,4.0,10.3,0.384,0.9,3.1,0.301,3.0,7.3,0.418,1.4,1.8,0.796,0.9,0.1,2.4,1.2,,,,,,2002,14.0,27
WNBA,WNBA,2015-16,2015,Abby Bishop,,SEA,F,26,19.6,5.2,1.0,3.5,0.3,2.0,5.2,0.385,0.9,2.7,0.329,1.1,2.5,0.446,0.3,0.5,0.615,0.7,0.8,1.1,2.8,,,,,,2010,6.0,14
WNBA,WNBA,2015-16,2015,Kelsey Bone,,CON,C,34,28.3,15.0,1.9,6.1,1.4,6.6,13.0,0.508,0.0,0.1,0.0,6.6,12.9,0.511,1.8,2.9,0.622,0.8,0.6,2.3,2.8,,,,,,2013,3.0,33
WNBA,WNBA,2015-16,2015,DeWanna Bonner,,PHO,G-F,33,33.3,15.8,3.3,5.7,1.1,4.8,12.7,0.378,0.9,3.6,0.254,3.9,9.1,0.427,5.3,6.1,0.866,1.3,0.8,1.8,1.8,,,,,,2009,7.0,33
WNBA,WNBA,2015-16,2015,Brittany Boyd,,NYL,G,30,14.3,6.6,2.3,2.7,0.6,2.0,5.0,0.391,0.3,1.0,0.267,1.7,4.0,0.421,2.4,3.4,0.713,1.2,0.1,1.6,1.9,,,,,,2015,1.0,4
WNBA,WNBA,2015-16,2015,Crystal Bradford,,LAS,F,15,9.5,2.7,0.5,1.3,0.3,1.0,3.6,0.278,0.4,1.7,0.231,0.6,1.9,0.321,0.3,0.5,0.714,0.4,0.1,0.3,1.3,,,,,,2015,1.0,1
WNBA,WNBA,2015-16,2015,Jessica Breland,,CHI,F,33,21.4,6.7,1.3,5.9,2.1,3.0,6.4,0.471,0.0,0.0,,3.0,6.4,0.471,0.7,0.9,0.774,0.7,1.1,1.0,2.3,,,,,,2011,5.0,30
WNBA,WNBA,2015-16,2015,Rebekkah Brunson,,MIN,F,34,27.8,7.8,1.8,8.1,2.6,3.1,6.8,0.455,0.0,0.1,0.25,3.1,6.7,0.458,1.6,1.9,0.831,1.1,0.8,1.6,2.1,,,,,,2004,12.0,34
WNBA,WNBA,2015-16,2015,Cierra Burdick,,ATL,F,11,18.9,4.4,1.2,3.2,0.9,1.5,3.6,0.425,0.0,0.1,0.0,1.5,3.5,0.436,1.3,1.5,0.875,0.9,0.5,0.8,1.9,,,,,,2015,1.0,4
WNBA,WNBA,2015-16,2015,Essence Carson,,NYL,G,33,19.5,6.1,1.3,2.3,0.5,2.4,6.2,0.38,0.4,1.5,0.245,2.0,4.7,0.423,1.0,1.3,0.773,0.4,0.2,1.0,1.2,,,,,,2008,8.0,12
